production_id,date,year,month,month_name,quarter,category,planned_qty,actual_qty,wastage_qty,net_produced_qty,raw_milk_used_l,production_efficiency_pct,wastage_rate_pct,shift,batch_number,day_of_week,financial_year,efficiency_band,data_quality_flag
PR004045,2025-02-03,2025,2,February,Q1,Butter,54,51,1,50,1122.0,94.44,1.96,Morning,BATCH-20250203-BUT,Monday,FY2024-25,Fair (90-95%),OK
PR004046,2025-02-03,2025,2,February,Q1,Cream,53,50,1,49,300.0,94.34,2.0,Morning,BATCH-20250203-CRE,Monday,FY2024-25,Fair (90-95%),OK
PR004047,2025-02-04,2025,2,February,Q1,Milk Bulk,793,731,22,709,767.6,92.18,3.01,Morning,BATCH-20250204-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR004048,2025-02-04,2025,2,February,Q1,Milk Packet,1912,1869,44,1825,2018.5,97.75,2.35,Evening,BATCH-20250204-MIL,Tuesday,FY2024-25,Good (95-100%),OK
PR004049,2025-02-04,2025,2,February,Q1,Paneer,71,67,2,65,569.5,94.37,2.99,Evening,BATCH-20250204-PAN,Tuesday,FY2024-25,Fair (90-95%),OK
PR004050,2025-02-04,2025,2,February,Q1,Curd,305,286,11,275,314.6,93.77,3.85,Morning,BATCH-20250204-CUR,Tuesday,FY2024-25,Fair (90-95%),OK
PR004051,2025-02-04,2025,2,February,Q1,Ghee,35,31,0,31,620.0,88.57,0.0,Evening,BATCH-20250204-GHE,Tuesday,FY2024-25,Poor (85-90%),OK
PR004052,2025-02-04,2025,2,February,Q1,Butter,61,54,0,54,1188.0,88.52,0.0,Evening,BATCH-20250204-BUT,Tuesday,FY2024-25,Poor (85-90%),OK
PR004053,2025-02-04,2025,2,February,Q1,Cream,38,35,0,35,210.0,92.11,0.0,Evening,BATCH-20250204-CRE,Tuesday,FY2024-25,Fair (90-95%),OK
PR004054,2025-02-05,2025,2,February,Q1,Milk Bulk,735,700,23,677,735.0,95.24,3.29,Evening,BATCH-20250205-MIL,Wednesday,FY2024-25,Good (95-100%),OK
PR004055,2025-02-05,2025,2,February,Q1,Milk Packet,1412,1394,31,1363,1505.5,98.73,2.22,Morning,BATCH-20250205-MIL,Wednesday,FY2024-25,Good (95-100%),OK
PR004056,2025-02-05,2025,2,February,Q1,Paneer,107,102,3,99,867.0,95.33,2.94,Evening,BATCH-20250205-PAN,Wednesday,FY2024-25,Good (95-100%),OK
PR004057,2025-02-05,2025,2,February,Q1,Curd,309,291,9,282,320.1,94.17,3.09,Morning,BATCH-20250205-CUR,Wednesday,FY2024-25,Fair (90-95%),OK
PR004058,2025-02-05,2025,2,February,Q1,Ghee,64,61,1,60,1220.0,95.31,1.64,Evening,BATCH-20250205-GHE,Wednesday,FY2024-25,Good (95-100%),OK
PR004059,2025-02-05,2025,2,February,Q1,Butter,81,73,1,72,1606.0,90.12,1.37,Evening,BATCH-20250205-BUT,Wednesday,FY2024-25,Fair (90-95%),OK
PR004060,2025-02-05,2025,2,February,Q1,Cream,41,36,0,36,216.0,87.8,0.0,Evening,BATCH-20250205-CRE,Wednesday,FY2024-25,Poor (85-90%),OK
PR004061,2025-02-06,2025,2,February,Q1,Milk Bulk,714,692,13,679,726.6,96.92,1.88,Morning,BATCH-20250206-MIL,Thursday,FY2024-25,Good (95-100%),OK
PR004062,2025-02-06,2025,2,February,Q1,Milk Packet,1723,1622,31,1591,1751.8,94.14,1.91,Morning,BATCH-20250206-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR004063,2025-02-06,2025,2,February,Q1,Paneer,124,120,3,117,1020.0,96.77,2.5,Morning,BATCH-20250206-PAN,Thursday,FY2024-25,Good (95-100%),OK
PR004064,2025-02-06,2025,2,February,Q1,Curd,276,248,3,245,272.8,89.86,1.21,Evening,BATCH-20250206-CUR,Thursday,FY2024-25,Poor (85-90%),OK
PR004065,2025-02-06,2025,2,February,Q1,Ghee,51,49,1,48,980.0,96.08,2.04,Morning,BATCH-20250206-GHE,Thursday,FY2024-25,Good (95-100%),OK
PR004066,2025-02-06,2025,2,February,Q1,Butter,74,66,0,66,1452.0,89.19,0.0,Morning,BATCH-20250206-BUT,Thursday,FY2024-25,Poor (85-90%),OK
PR004067,2025-02-06,2025,2,February,Q1,Cream,46,40,1,39,240.0,86.96,2.5,Morning,BATCH-20250206-CRE,Thursday,FY2024-25,Poor (85-90%),OK
PR004068,2025-02-07,2025,2,February,Q1,Milk Bulk,748,732,8,724,768.6,97.86,1.09,Evening,BATCH-20250207-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004069,2025-02-07,2025,2,February,Q1,Milk Packet,1773,1701,33,1668,1837.1,95.94,1.94,Evening,BATCH-20250207-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004070,2025-02-07,2025,2,February,Q1,Paneer,88,86,2,84,731.0,97.73,2.33,Morning,BATCH-20250207-PAN,Friday,FY2024-25,Good (95-100%),OK
PR004071,2025-02-07,2025,2,February,Q1,Curd,308,283,10,273,311.3,91.88,3.53,Evening,BATCH-20250207-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR004072,2025-02-07,2025,2,February,Q1,Ghee,39,36,1,35,720.0,92.31,2.78,Evening,BATCH-20250207-GHE,Friday,FY2024-25,Fair (90-95%),OK
PR004073,2025-02-07,2025,2,February,Q1,Butter,69,67,2,65,1474.0,97.1,2.99,Morning,BATCH-20250207-BUT,Friday,FY2024-25,Good (95-100%),OK
PR004074,2025-02-07,2025,2,February,Q1,Cream,50,49,0,49,294.0,98.0,0.0,Morning,BATCH-20250207-CRE,Friday,FY2024-25,Good (95-100%),OK
PR004075,2025-02-08,2025,2,February,Q1,Milk Bulk,844,818,25,793,858.9,96.92,3.06,Evening,BATCH-20250208-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR004076,2025-02-08,2025,2,February,Q1,Milk Packet,1687,1608,27,1581,1736.6,95.32,1.68,Evening,BATCH-20250208-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR004077,2025-02-08,2025,2,February,Q1,Paneer,119,109,1,108,926.5,91.6,0.92,Morning,BATCH-20250208-PAN,Saturday,FY2024-25,Fair (90-95%),OK
PR004078,2025-02-08,2025,2,February,Q1,Curd,174,159,1,158,174.9,91.38,0.63,Morning,BATCH-20250208-CUR,Saturday,FY2024-25,Fair (90-95%),OK
PR004079,2025-02-08,2025,2,February,Q1,Ghee,65,63,0,63,1260.0,96.92,0.0,Evening,BATCH-20250208-GHE,Saturday,FY2024-25,Good (95-100%),OK
PR004080,2025-02-08,2025,2,February,Q1,Butter,80,72,2,70,1584.0,90.0,2.78,Evening,BATCH-20250208-BUT,Saturday,FY2024-25,Poor (85-90%),OK
PR004081,2025-02-08,2025,2,February,Q1,Cream,45,42,1,41,252.0,93.33,2.38,Evening,BATCH-20250208-CRE,Saturday,FY2024-25,Fair (90-95%),OK
PR004082,2025-02-10,2025,2,February,Q1,Milk Bulk,794,748,21,727,785.4,94.21,2.81,Evening,BATCH-20250210-MIL,Monday,FY2024-25,Fair (90-95%),OK
PR004083,2025-02-10,2025,2,February,Q1,Milk Packet,1472,1449,14,1435,1564.9,98.44,0.97,Morning,BATCH-20250210-MIL,Monday,FY2024-25,Good (95-100%),OK
PR004084,2025-02-10,2025,2,February,Q1,Paneer,91,84,3,81,714.0,92.31,3.57,Evening,BATCH-20250210-PAN,Monday,FY2024-25,Fair (90-95%),OK
PR004085,2025-02-10,2025,2,February,Q1,Curd,257,240,7,233,264.0,93.39,2.92,Evening,BATCH-20250210-CUR,Monday,FY2024-25,Fair (90-95%),OK
PR004086,2025-02-10,2025,2,February,Q1,Ghee,46,41,0,41,820.0,89.13,0.0,Morning,BATCH-20250210-GHE,Monday,FY2024-25,Poor (85-90%),OK
PR004087,2025-02-10,2025,2,February,Q1,Butter,51,46,0,46,1012.0,90.2,0.0,Evening,BATCH-20250210-BUT,Monday,FY2024-25,Fair (90-95%),OK
PR004088,2025-02-10,2025,2,February,Q1,Cream,40,36,0,36,216.0,90.0,0.0,Morning,BATCH-20250210-CRE,Monday,FY2024-25,Poor (85-90%),OK
PR004089,2025-02-11,2025,2,February,Q1,Milk Bulk,839,759,23,736,797.0,90.46,3.03,Morning,BATCH-20250211-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR004090,2025-02-11,2025,2,February,Q1,Milk Packet,1606,1503,56,1447,1623.2,93.59,3.73,Morning,BATCH-20250211-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR004091,2025-02-11,2025,2,February,Q1,Paneer,90,82,0,82,697.0,91.11,0.0,Evening,BATCH-20250211-PAN,Tuesday,FY2024-25,Fair (90-95%),OK
PR004092,2025-02-11,2025,2,February,Q1,Curd,317,285,6,279,313.5,89.91,2.11,Morning,BATCH-20250211-CUR,Tuesday,FY2024-25,Poor (85-90%),OK
PR004093,2025-02-11,2025,2,February,Q1,Ghee,47,43,1,42,860.0,91.49,2.33,Evening,BATCH-20250211-GHE,Tuesday,FY2024-25,Fair (90-95%),OK
PR004094,2025-02-11,2025,2,February,Q1,Butter,90,87,1,86,1914.0,96.67,1.15,Morning,BATCH-20250211-BUT,Tuesday,FY2024-25,Good (95-100%),OK
PR004095,2025-02-11,2025,2,February,Q1,Cream,26,24,0,24,144.0,92.31,0.0,Evening,BATCH-20250211-CRE,Tuesday,FY2024-25,Fair (90-95%),OK
PR004096,2025-02-12,2025,2,February,Q1,Milk Bulk,950,864,22,842,907.2,90.95,2.55,Morning,BATCH-20250212-MIL,Wednesday,FY2024-25,Fair (90-95%),OK
PR004097,2025-02-12,2025,2,February,Q1,Milk Packet,1296,1177,21,1156,1271.2,90.82,1.78,Morning,BATCH-20250212-MIL,Wednesday,FY2024-25,Fair (90-95%),OK
PR004098,2025-02-12,2025,2,February,Q1,Paneer,118,113,1,112,960.5,95.76,0.88,Evening,BATCH-20250212-PAN,Wednesday,FY2024-25,Good (95-100%),OK
PR004099,2025-02-12,2025,2,February,Q1,Curd,215,191,5,186,210.1,88.84,2.62,Morning,BATCH-20250212-CUR,Wednesday,FY2024-25,Poor (85-90%),OK
PR004100,2025-02-12,2025,2,February,Q1,Ghee,41,36,1,35,720.0,87.8,2.78,Morning,BATCH-20250212-GHE,Wednesday,FY2024-25,Poor (85-90%),OK
PR004101,2025-02-12,2025,2,February,Q1,Butter,97,94,1,93,2068.0,96.91,1.06,Evening,BATCH-20250212-BUT,Wednesday,FY2024-25,Good (95-100%),OK
PR004102,2025-02-12,2025,2,February,Q1,Cream,54,48,1,47,288.0,88.89,2.08,Morning,BATCH-20250212-CRE,Wednesday,FY2024-25,Poor (85-90%),OK
PR004103,2025-02-13,2025,2,February,Q1,Milk Bulk,725,677,17,660,710.9,93.38,2.51,Evening,BATCH-20250213-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR004104,2025-02-13,2025,2,February,Q1,Milk Packet,1441,1310,40,1270,1414.8,90.91,3.05,Morning,BATCH-20250213-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR004105,2025-02-13,2025,2,February,Q1,Paneer,113,105,3,102,892.5,92.92,2.86,Evening,BATCH-20250213-PAN,Thursday,FY2024-25,Fair (90-95%),OK
PR004106,2025-02-13,2025,2,February,Q1,Curd,338,304,6,298,334.4,89.94,1.97,Evening,BATCH-20250213-CUR,Thursday,FY2024-25,Poor (85-90%),OK
PR004107,2025-02-13,2025,2,February,Q1,Ghee,58,53,1,52,1060.0,91.38,1.89,Morning,BATCH-20250213-GHE,Thursday,FY2024-25,Fair (90-95%),OK
PR004108,2025-02-13,2025,2,February,Q1,Butter,75,71,2,69,1562.0,94.67,2.82,Evening,BATCH-20250213-BUT,Thursday,FY2024-25,Fair (90-95%),OK
PR004109,2025-02-13,2025,2,February,Q1,Cream,45,43,1,42,258.0,95.56,2.33,Evening,BATCH-20250213-CRE,Thursday,FY2024-25,Good (95-100%),OK
PR004110,2025-02-14,2025,2,February,Q1,Milk Bulk,742,720,24,696,756.0,97.04,3.33,Morning,BATCH-20250214-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004111,2025-02-14,2025,2,February,Q1,Milk Packet,1812,1777,38,1739,1919.2,98.07,2.14,Morning,BATCH-20250214-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004112,2025-02-14,2025,2,February,Q1,Paneer,69,64,0,64,544.0,92.75,0.0,Evening,BATCH-20250214-PAN,Friday,FY2024-25,Fair (90-95%),OK
PR004113,2025-02-14,2025,2,February,Q1,Curd,266,243,5,238,267.3,91.35,2.06,Evening,BATCH-20250214-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR004114,2025-02-14,2025,2,February,Q1,Ghee,53,47,1,46,940.0,88.68,2.13,Morning,BATCH-20250214-GHE,Friday,FY2024-25,Poor (85-90%),OK
PR004115,2025-02-14,2025,2,February,Q1,Butter,56,52,1,51,1144.0,92.86,1.92,Morning,BATCH-20250214-BUT,Friday,FY2024-25,Fair (90-95%),OK
PR004116,2025-02-14,2025,2,February,Q1,Cream,29,27,0,27,162.0,93.1,0.0,Morning,BATCH-20250214-CRE,Friday,FY2024-25,Fair (90-95%),OK
PR004117,2025-02-15,2025,2,February,Q1,Milk Bulk,1008,912,35,877,957.6,90.48,3.84,Evening,BATCH-20250215-MIL,Saturday,FY2024-25,Fair (90-95%),OK
PR004118,2025-02-15,2025,2,February,Q1,Milk Packet,1313,1283,18,1265,1385.6,97.72,1.4,Morning,BATCH-20250215-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR004119,2025-02-15,2025,2,February,Q1,Paneer,107,96,1,95,816.0,89.72,1.04,Evening,BATCH-20250215-PAN,Saturday,FY2024-25,Poor (85-90%),OK
PR004120,2025-02-15,2025,2,February,Q1,Curd,315,299,7,292,328.9,94.92,2.34,Morning,BATCH-20250215-CUR,Saturday,FY2024-25,Fair (90-95%),OK
PR004121,2025-02-15,2025,2,February,Q1,Ghee,62,56,0,56,1120.0,90.32,0.0,Morning,BATCH-20250215-GHE,Saturday,FY2024-25,Fair (90-95%),OK
PR004122,2025-02-15,2025,2,February,Q1,Butter,86,84,2,82,1848.0,97.67,2.38,Evening,BATCH-20250215-BUT,Saturday,FY2024-25,Good (95-100%),OK
PR004123,2025-02-15,2025,2,February,Q1,Cream,35,31,0,31,186.0,88.57,0.0,Morning,BATCH-20250215-CRE,Saturday,FY2024-25,Poor (85-90%),OK
PR004124,2025-02-17,2025,2,February,Q1,Milk Bulk,748,726,24,702,762.3,97.06,3.31,Evening,BATCH-20250217-MIL,Monday,FY2024-25,Good (95-100%),OK
PR004125,2025-02-17,2025,2,February,Q1,Milk Packet,1663,1524,58,1466,1645.9,91.64,3.81,Morning,BATCH-20250217-MIL,Monday,FY2024-25,Fair (90-95%),OK
PR004126,2025-02-17,2025,2,February,Q1,Paneer,102,94,2,92,799.0,92.16,2.13,Evening,BATCH-20250217-PAN,Monday,FY2024-25,Fair (90-95%),OK
PR004127,2025-02-17,2025,2,February,Q1,Curd,183,180,5,175,198.0,98.36,2.78,Evening,BATCH-20250217-CUR,Monday,FY2024-25,Good (95-100%),OK
PR004128,2025-02-17,2025,2,February,Q1,Ghee,39,38,0,38,760.0,97.44,0.0,Evening,BATCH-20250217-GHE,Monday,FY2024-25,Good (95-100%),OK
PR004129,2025-02-17,2025,2,February,Q1,Butter,57,52,1,51,1144.0,91.23,1.92,Morning,BATCH-20250217-BUT,Monday,FY2024-25,Fair (90-95%),OK
PR004130,2025-02-17,2025,2,February,Q1,Cream,46,41,1,40,246.0,89.13,2.44,Evening,BATCH-20250217-CRE,Monday,FY2024-25,Poor (85-90%),OK
PR004131,2025-02-18,2025,2,February,Q1,Milk Bulk,810,776,15,761,814.8,95.8,1.93,Morning,BATCH-20250218-MIL,Tuesday,FY2024-25,Good (95-100%),OK
PR004132,2025-02-18,2025,2,February,Q1,Milk Packet,1790,1697,59,1638,1832.8,94.8,3.48,Evening,BATCH-20250218-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR004133,2025-02-18,2025,2,February,Q1,Paneer,87,83,1,82,705.5,95.4,1.2,Evening,BATCH-20250218-PAN,Tuesday,FY2024-25,Good (95-100%),OK
PR004134,2025-02-18,2025,2,February,Q1,Curd,252,240,7,233,264.0,95.24,2.92,Evening,BATCH-20250218-CUR,Tuesday,FY2024-25,Good (95-100%),OK
PR004135,2025-02-18,2025,2,February,Q1,Ghee,34,30,1,29,600.0,88.24,3.33,Evening,BATCH-20250218-GHE,Tuesday,FY2024-25,Poor (85-90%),OK
PR004136,2025-02-18,2025,2,February,Q1,Butter,82,75,2,73,1650.0,91.46,2.67,Morning,BATCH-20250218-BUT,Tuesday,FY2024-25,Fair (90-95%),OK
PR004137,2025-02-18,2025,2,February,Q1,Cream,50,46,1,45,276.0,92.0,2.17,Evening,BATCH-20250218-CRE,Tuesday,FY2024-25,Fair (90-95%),OK
PR004138,2025-02-19,2025,2,February,Q1,Milk Bulk,862,849,32,817,891.5,98.49,3.77,Morning,BATCH-20250219-MIL,Wednesday,FY2024-25,Good (95-100%),OK
PR004139,2025-02-19,2025,2,February,Q1,Milk Packet,1993,1825,62,1763,1971.0,91.57,3.4,Morning,BATCH-20250219-MIL,Wednesday,FY2024-25,Fair (90-95%),OK
PR004140,2025-02-19,2025,2,February,Q1,Paneer,115,111,2,109,943.5,96.52,1.8,Morning,BATCH-20250219-PAN,Wednesday,FY2024-25,Good (95-100%),OK
PR004141,2025-02-19,2025,2,February,Q1,Curd,291,283,7,276,311.3,97.25,2.47,Evening,BATCH-20250219-CUR,Wednesday,FY2024-25,Good (95-100%),OK
PR004142,2025-02-19,2025,2,February,Q1,Ghee,62,56,0,56,1120.0,90.32,0.0,Morning,BATCH-20250219-GHE,Wednesday,FY2024-25,Fair (90-95%),OK
PR004143,2025-02-19,2025,2,February,Q1,Butter,98,89,3,86,1958.0,90.82,3.37,Morning,BATCH-20250219-BUT,Wednesday,FY2024-25,Fair (90-95%),OK
PR004144,2025-02-19,2025,2,February,Q1,Cream,56,51,2,49,306.0,91.07,3.92,Morning,BATCH-20250219-CRE,Wednesday,FY2024-25,Fair (90-95%),OK
PR004145,2025-02-20,2025,2,February,Q1,Milk Bulk,799,741,17,724,778.1,92.74,2.29,Morning,BATCH-20250220-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR004146,2025-02-20,2025,2,February,Q1,Milk Packet,1857,1835,51,1784,1981.8,98.82,2.78,Evening,BATCH-20250220-MIL,Thursday,FY2024-25,Good (95-100%),OK
PR004147,2025-02-20,2025,2,February,Q1,Paneer,103,96,3,93,816.0,93.2,3.12,Morning,BATCH-20250220-PAN,Thursday,FY2024-25,Fair (90-95%),OK
PR004148,2025-02-20,2025,2,February,Q1,Curd,171,166,3,163,182.6,97.08,1.81,Evening,BATCH-20250220-CUR,Thursday,FY2024-25,Good (95-100%),OK
PR004149,2025-02-20,2025,2,February,Q1,Ghee,44,40,1,39,800.0,90.91,2.5,Evening,BATCH-20250220-GHE,Thursday,FY2024-25,Fair (90-95%),OK
PR004150,2025-02-20,2025,2,February,Q1,Butter,96,94,1,93,2068.0,97.92,1.06,Morning,BATCH-20250220-BUT,Thursday,FY2024-25,Good (95-100%),OK
PR004151,2025-02-20,2025,2,February,Q1,Cream,42,38,0,38,228.0,90.48,0.0,Morning,BATCH-20250220-CRE,Thursday,FY2024-25,Fair (90-95%),OK
PR004152,2025-02-21,2025,2,February,Q1,Milk Bulk,919,880,14,866,924.0,95.76,1.59,Morning,BATCH-20250221-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004153,2025-02-21,2025,2,February,Q1,Milk Packet,1709,1655,22,1633,1787.4,96.84,1.33,Morning,BATCH-20250221-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004154,2025-02-21,2025,2,February,Q1,Paneer,75,68,1,67,578.0,90.67,1.47,Evening,BATCH-20250221-PAN,Friday,FY2024-25,Fair (90-95%),OK
PR004155,2025-02-21,2025,2,February,Q1,Curd,246,224,6,218,246.4,91.06,2.68,Morning,BATCH-20250221-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR004156,2025-02-21,2025,2,February,Q1,Ghee,44,40,0,40,800.0,90.91,0.0,Morning,BATCH-20250221-GHE,Friday,FY2024-25,Fair (90-95%),OK
PR004157,2025-02-21,2025,2,February,Q1,Butter,66,65,0,65,1430.0,98.48,0.0,Evening,BATCH-20250221-BUT,Friday,FY2024-25,Good (95-100%),OK
PR004158,2025-02-21,2025,2,February,Q1,Cream,52,48,1,47,288.0,92.31,2.08,Morning,BATCH-20250221-CRE,Friday,FY2024-25,Fair (90-95%),OK
PR004159,2025-02-22,2025,2,February,Q1,Milk Bulk,965,860,22,838,903.0,89.12,2.56,Morning,BATCH-20250222-MIL,Saturday,FY2024-25,Poor (85-90%),OK
PR004160,2025-02-22,2025,2,February,Q1,Milk Packet,2065,1927,28,1899,2081.2,93.32,1.45,Evening,BATCH-20250222-MIL,Saturday,FY2024-25,Fair (90-95%),OK
PR004161,2025-02-22,2025,2,February,Q1,Paneer,73,67,1,66,569.5,91.78,1.49,Evening,BATCH-20250222-PAN,Saturday,FY2024-25,Fair (90-95%),OK
PR004162,2025-02-22,2025,2,February,Q1,Curd,196,175,2,173,192.5,89.29,1.14,Morning,BATCH-20250222-CUR,Saturday,FY2024-25,Poor (85-90%),OK
PR004163,2025-02-22,2025,2,February,Q1,Ghee,61,57,2,55,1140.0,93.44,3.51,Evening,BATCH-20250222-GHE,Saturday,FY2024-25,Fair (90-95%),OK
PR004164,2025-02-22,2025,2,February,Q1,Butter,82,79,1,78,1738.0,96.34,1.27,Evening,BATCH-20250222-BUT,Saturday,FY2024-25,Good (95-100%),OK
PR004165,2025-02-22,2025,2,February,Q1,Cream,41,40,1,39,240.0,97.56,2.5,Evening,BATCH-20250222-CRE,Saturday,FY2024-25,Good (95-100%),OK
PR004166,2025-02-24,2025,2,February,Q1,Milk Bulk,946,903,19,884,948.2,95.45,2.1,Evening,BATCH-20250224-MIL,Monday,FY2024-25,Good (95-100%),OK
PR004167,2025-02-24,2025,2,February,Q1,Milk Packet,1577,1403,17,1386,1515.2,88.97,1.21,Morning,BATCH-20250224-MIL,Monday,FY2024-25,Poor (85-90%),OK
PR004168,2025-02-24,2025,2,February,Q1,Paneer,72,64,1,63,544.0,88.89,1.56,Morning,BATCH-20250224-PAN,Monday,FY2024-25,Poor (85-90%),OK
PR004169,2025-02-24,2025,2,February,Q1,Curd,206,192,4,188,211.2,93.2,2.08,Morning,BATCH-20250224-CUR,Monday,FY2024-25,Fair (90-95%),OK
PR004170,2025-02-24,2025,2,February,Q1,Ghee,52,48,0,48,960.0,92.31,0.0,Morning,BATCH-20250224-GHE,Monday,FY2024-25,Fair (90-95%),OK
PR004171,2025-02-24,2025,2,February,Q1,Butter,59,53,1,52,1166.0,89.83,1.89,Morning,BATCH-20250224-BUT,Monday,FY2024-25,Poor (85-90%),OK
PR004172,2025-02-24,2025,2,February,Q1,Cream,54,51,1,50,306.0,94.44,1.96,Evening,BATCH-20250224-CRE,Monday,FY2024-25,Fair (90-95%),OK
PR004173,2025-02-25,2025,2,February,Q1,Milk Bulk,846,825,11,814,866.2,97.52,1.33,Evening,BATCH-20250225-MIL,Tuesday,FY2024-25,Good (95-100%),OK
PR004174,2025-02-25,2025,2,February,Q1,Milk Packet,1547,1464,51,1413,1581.1,94.63,3.48,Evening,BATCH-20250225-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR004175,2025-02-25,2025,2,February,Q1,Paneer,115,110,4,106,935.0,95.65,3.64,Evening,BATCH-20250225-PAN,Tuesday,FY2024-25,Good (95-100%),OK
PR004176,2025-02-25,2025,2,February,Q1,Curd,267,261,10,251,287.1,97.75,3.83,Evening,BATCH-20250225-CUR,Tuesday,FY2024-25,Good (95-100%),OK
PR004177,2025-02-25,2025,2,February,Q1,Ghee,61,59,2,57,1180.0,96.72,3.39,Evening,BATCH-20250225-GHE,Tuesday,FY2024-25,Good (95-100%),OK
PR004178,2025-02-25,2025,2,February,Q1,Butter,97,95,1,94,2090.0,97.94,1.05,Morning,BATCH-20250225-BUT,Tuesday,FY2024-25,Good (95-100%),OK
PR004179,2025-02-25,2025,2,February,Q1,Cream,46,41,0,41,246.0,89.13,0.0,Evening,BATCH-20250225-CRE,Tuesday,FY2024-25,Poor (85-90%),OK
PR004180,2025-02-26,2025,2,February,Q1,Milk Bulk,746,705,8,697,740.2,94.5,1.13,Evening,BATCH-20250226-MIL,Wednesday,FY2024-25,Fair (90-95%),OK
PR004181,2025-02-26,2025,2,February,Q1,Milk Packet,1753,1668,24,1644,1801.4,95.15,1.44,Evening,BATCH-20250226-MIL,Wednesday,FY2024-25,Good (95-100%),OK
PR004182,2025-02-26,2025,2,February,Q1,Paneer,98,95,3,92,807.5,96.94,3.16,Evening,BATCH-20250226-PAN,Wednesday,FY2024-25,Good (95-100%),OK
PR004183,2025-02-26,2025,2,February,Q1,Curd,326,301,10,291,331.1,92.33,3.32,Morning,BATCH-20250226-CUR,Wednesday,FY2024-25,Fair (90-95%),OK
PR004184,2025-02-26,2025,2,February,Q1,Ghee,62,59,1,58,1180.0,95.16,1.69,Morning,BATCH-20250226-GHE,Wednesday,FY2024-25,Good (95-100%),OK
PR004185,2025-02-26,2025,2,February,Q1,Butter,77,73,2,71,1606.0,94.81,2.74,Morning,BATCH-20250226-BUT,Wednesday,FY2024-25,Fair (90-95%),OK
PR004186,2025-02-26,2025,2,February,Q1,Cream,45,40,0,40,240.0,88.89,0.0,Evening,BATCH-20250226-CRE,Wednesday,FY2024-25,Poor (85-90%),OK
PR004187,2025-02-27,2025,2,February,Q1,Milk Bulk,972,929,26,903,975.5,95.58,2.8,Evening,BATCH-20250227-MIL,Thursday,FY2024-25,Good (95-100%),OK
PR004188,2025-02-27,2025,2,February,Q1,Milk Packet,1427,1346,25,1321,1453.7,94.32,1.86,Evening,BATCH-20250227-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR004189,2025-02-27,2025,2,February,Q1,Paneer,113,99,3,96,841.5,87.61,3.03,Morning,BATCH-20250227-PAN,Thursday,FY2024-25,Poor (85-90%),OK
PR004190,2025-02-27,2025,2,February,Q1,Curd,256,231,7,224,254.1,90.23,3.03,Evening,BATCH-20250227-CUR,Thursday,FY2024-25,Fair (90-95%),OK
PR004191,2025-02-27,2025,2,February,Q1,Ghee,57,55,1,54,1100.0,96.49,1.82,Morning,BATCH-20250227-GHE,Thursday,FY2024-25,Good (95-100%),OK
PR004192,2025-02-27,2025,2,February,Q1,Butter,86,80,1,79,1760.0,93.02,1.25,Morning,BATCH-20250227-BUT,Thursday,FY2024-25,Fair (90-95%),OK
PR004193,2025-02-27,2025,2,February,Q1,Cream,40,36,1,35,216.0,90.0,2.78,Morning,BATCH-20250227-CRE,Thursday,FY2024-25,Poor (85-90%),OK
PR004194,2025-02-28,2025,2,February,Q1,Milk Bulk,1016,992,21,971,1041.6,97.64,2.12,Morning,BATCH-20250228-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004195,2025-02-28,2025,2,February,Q1,Milk Packet,1354,1339,53,1286,1446.1,98.89,3.96,Evening,BATCH-20250228-MIL,Friday,FY2024-25,Good (95-100%),OK
PR004196,2025-02-28,2025,2,February,Q1,Paneer,90,86,2,84,731.0,95.56,2.33,Morning,BATCH-20250228-PAN,Friday,FY2024-25,Good (95-100%),OK
PR004197,2025-02-28,2025,2,February,Q1,Curd,174,161,5,156,177.1,92.53,3.11,Morning,BATCH-20250228-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR004198,2025-02-28,2025,2,February,Q1,Ghee,60,57,1,56,1140.0,95.0,1.75,Morning,BATCH-20250228-GHE,Friday,FY2024-25,Fair (90-95%),OK
