inventory_id,date,year,month,month_name,quarter,product_id,product_name,category,opening_stock,received_qty,dispatched_qty,closing_stock,reorder_level,stock_status,financial_year,day_of_week,shelf_life_days,days_of_stock,shelf_life_risk
IN005515,2024-09-18,2024,9,September,Q3,P07,Curd 1kg,Curd,4373,88,162,4299,80,OK,FY2024-25,Wednesday,5,26.5,Safe
IN005516,2024-09-18,2024,9,September,Q3,P08,Ghee 500ml,Ghee,5887,69,41,5915,15,OK,FY2024-25,Wednesday,180,144.3,At Risk
IN005517,2024-09-18,2024,9,September,Q3,P09,Ghee 1L,Ghee,7755,164,134,7785,15,OK,FY2024-25,Wednesday,180,58.1,At Risk
IN005518,2024-09-18,2024,9,September,Q3,P10,Butter 100g,Butter,9026,115,126,9015,25,OK,FY2024-25,Wednesday,90,71.5,At Risk
IN005519,2024-09-18,2024,9,September,Q3,P11,Butter 500g,Butter,5866,162,145,5883,25,OK,FY2024-25,Wednesday,90,40.6,At Risk
IN005520,2024-09-18,2024,9,September,Q3,P12,Cream 200ml,Cream,8651,211,127,8735,12,OK,FY2024-25,Wednesday,10,68.8,Safe
IN005521,2024-09-19,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9012,283,69,9226,200,OK,FY2024-25,Thursday,2,133.7,Safe
IN005522,2024-09-19,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,9744,284,59,9969,500,OK,FY2024-25,Thursday,3,169.0,Safe
IN005523,2024-09-19,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,6888,177,98,6967,500,OK,FY2024-25,Thursday,3,71.1,Safe
IN005524,2024-09-19,2024,9,September,Q3,P04,Paneer 200g,Paneer,5289,139,223,5205,30,OK,FY2024-25,Thursday,7,23.3,Safe
IN005525,2024-09-19,2024,9,September,Q3,P05,Paneer 500g,Paneer,7167,281,236,7212,30,OK,FY2024-25,Thursday,7,30.6,Safe
IN005526,2024-09-19,2024,9,September,Q3,P06,Curd 400g,Curd,5744,297,185,5856,80,OK,FY2024-25,Thursday,5,31.7,Safe
IN005527,2024-09-19,2024,9,September,Q3,P07,Curd 1kg,Curd,4299,107,255,4151,80,OK,FY2024-25,Thursday,5,16.3,Safe
IN005528,2024-09-19,2024,9,September,Q3,P08,Ghee 500ml,Ghee,5915,293,210,5998,15,OK,FY2024-25,Thursday,180,28.6,At Risk
IN005529,2024-09-19,2024,9,September,Q3,P09,Ghee 1L,Ghee,7785,161,89,7857,15,OK,FY2024-25,Thursday,180,88.3,At Risk
IN005530,2024-09-19,2024,9,September,Q3,P10,Butter 100g,Butter,9015,58,252,8821,25,OK,FY2024-25,Thursday,90,35.0,At Risk
IN005531,2024-09-19,2024,9,September,Q3,P11,Butter 500g,Butter,5883,126,154,5855,25,OK,FY2024-25,Thursday,90,38.0,At Risk
IN005532,2024-09-19,2024,9,September,Q3,P12,Cream 200ml,Cream,8735,187,181,8741,12,OK,FY2024-25,Thursday,10,48.3,Safe
IN005533,2024-09-20,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9226,105,51,9280,200,OK,FY2024-25,Friday,2,182.0,Safe
IN005534,2024-09-20,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,9969,152,138,9983,500,OK,FY2024-25,Friday,3,72.3,Safe
IN005535,2024-09-20,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,6967,102,73,6996,500,OK,FY2024-25,Friday,3,95.8,Safe
IN005536,2024-09-20,2024,9,September,Q3,P04,Paneer 200g,Paneer,5205,129,173,5161,30,OK,FY2024-25,Friday,7,29.8,Safe
IN005537,2024-09-20,2024,9,September,Q3,P05,Paneer 500g,Paneer,7212,132,115,7229,30,OK,FY2024-25,Friday,7,62.9,Safe
IN005538,2024-09-20,2024,9,September,Q3,P06,Curd 400g,Curd,5856,77,268,5665,80,OK,FY2024-25,Friday,5,21.1,Safe
IN005539,2024-09-20,2024,9,September,Q3,P07,Curd 1kg,Curd,4151,234,144,4241,80,OK,FY2024-25,Friday,5,29.5,Safe
IN005540,2024-09-20,2024,9,September,Q3,P08,Ghee 500ml,Ghee,5998,192,242,5948,15,OK,FY2024-25,Friday,180,24.6,At Risk
IN005541,2024-09-20,2024,9,September,Q3,P09,Ghee 1L,Ghee,7857,205,49,8013,15,OK,FY2024-25,Friday,180,163.5,At Risk
IN005542,2024-09-20,2024,9,September,Q3,P10,Butter 100g,Butter,8821,251,174,8898,25,OK,FY2024-25,Friday,90,51.1,At Risk
IN005543,2024-09-20,2024,9,September,Q3,P11,Butter 500g,Butter,5855,63,51,5867,25,OK,FY2024-25,Friday,90,115.0,Safe
IN005544,2024-09-20,2024,9,September,Q3,P12,Cream 200ml,Cream,8741,276,124,8893,12,OK,FY2024-25,Friday,10,71.7,Safe
IN005545,2024-09-21,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9280,280,103,9457,200,OK,FY2024-25,Saturday,2,91.8,Safe
IN005546,2024-09-21,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,9983,294,195,10082,500,OK,FY2024-25,Saturday,3,51.7,Safe
IN005547,2024-09-21,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,6996,179,59,7116,500,OK,FY2024-25,Saturday,3,120.6,Safe
IN005548,2024-09-21,2024,9,September,Q3,P04,Paneer 200g,Paneer,5161,201,198,5164,30,OK,FY2024-25,Saturday,7,26.1,Safe
IN005549,2024-09-21,2024,9,September,Q3,P05,Paneer 500g,Paneer,7229,152,106,7275,30,OK,FY2024-25,Saturday,7,68.6,Safe
IN005550,2024-09-21,2024,9,September,Q3,P06,Curd 400g,Curd,5665,241,130,5776,80,OK,FY2024-25,Saturday,5,44.4,Safe
IN005551,2024-09-21,2024,9,September,Q3,P07,Curd 1kg,Curd,4241,173,178,4236,80,OK,FY2024-25,Saturday,5,23.8,Safe
IN005552,2024-09-21,2024,9,September,Q3,P08,Ghee 500ml,Ghee,5948,96,132,5912,15,OK,FY2024-25,Saturday,180,44.8,At Risk
IN005553,2024-09-21,2024,9,September,Q3,P09,Ghee 1L,Ghee,8013,115,59,8069,15,OK,FY2024-25,Saturday,180,136.8,At Risk
IN005554,2024-09-21,2024,9,September,Q3,P10,Butter 100g,Butter,8898,224,122,9000,25,OK,FY2024-25,Saturday,90,73.8,At Risk
IN005555,2024-09-21,2024,9,September,Q3,P11,Butter 500g,Butter,5867,119,212,5774,25,OK,FY2024-25,Saturday,90,27.2,At Risk
IN005556,2024-09-21,2024,9,September,Q3,P12,Cream 200ml,Cream,8893,88,49,8932,12,OK,FY2024-25,Saturday,10,182.3,Safe
IN005557,2024-09-23,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9457,122,183,9396,200,OK,FY2024-25,Monday,2,51.3,Safe
IN005558,2024-09-23,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10082,258,53,10287,500,OK,FY2024-25,Monday,3,194.1,Safe
IN005559,2024-09-23,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7116,178,177,7117,500,OK,FY2024-25,Monday,3,40.2,Safe
IN005560,2024-09-23,2024,9,September,Q3,P04,Paneer 200g,Paneer,5164,216,198,5182,30,OK,FY2024-25,Monday,7,26.2,Safe
IN005561,2024-09-23,2024,9,September,Q3,P05,Paneer 500g,Paneer,7275,137,156,7256,30,OK,FY2024-25,Monday,7,46.5,Safe
IN005562,2024-09-23,2024,9,September,Q3,P06,Curd 400g,Curd,5776,260,256,5780,80,OK,FY2024-25,Monday,5,22.6,Safe
IN005563,2024-09-23,2024,9,September,Q3,P07,Curd 1kg,Curd,4236,218,88,4366,80,OK,FY2024-25,Monday,5,49.6,Safe
IN005564,2024-09-23,2024,9,September,Q3,P08,Ghee 500ml,Ghee,5912,154,63,6003,15,OK,FY2024-25,Monday,180,95.3,At Risk
IN005565,2024-09-23,2024,9,September,Q3,P09,Ghee 1L,Ghee,8069,242,46,8265,15,OK,FY2024-25,Monday,180,179.7,At Risk
IN005566,2024-09-23,2024,9,September,Q3,P10,Butter 100g,Butter,9000,79,240,8839,25,OK,FY2024-25,Monday,90,36.8,At Risk
IN005567,2024-09-23,2024,9,September,Q3,P11,Butter 500g,Butter,5774,270,189,5855,25,OK,FY2024-25,Monday,90,31.0,At Risk
IN005568,2024-09-23,2024,9,September,Q3,P12,Cream 200ml,Cream,8932,202,267,8867,12,OK,FY2024-25,Monday,10,33.2,Safe
IN005569,2024-09-24,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9396,201,236,9361,200,OK,FY2024-25,Tuesday,2,39.7,Safe
IN005570,2024-09-24,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10287,58,140,10205,500,OK,FY2024-25,Tuesday,3,72.9,Safe
IN005571,2024-09-24,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7117,153,134,7136,500,OK,FY2024-25,Tuesday,3,53.3,Safe
IN005572,2024-09-24,2024,9,September,Q3,P04,Paneer 200g,Paneer,5182,77,95,5164,30,OK,FY2024-25,Tuesday,7,54.4,Safe
IN005573,2024-09-24,2024,9,September,Q3,P05,Paneer 500g,Paneer,7256,276,266,7266,30,OK,FY2024-25,Tuesday,7,27.3,Safe
IN005574,2024-09-24,2024,9,September,Q3,P06,Curd 400g,Curd,5780,83,44,5819,80,OK,FY2024-25,Tuesday,5,132.2,Safe
IN005575,2024-09-24,2024,9,September,Q3,P07,Curd 1kg,Curd,4366,142,71,4437,80,OK,FY2024-25,Tuesday,5,62.5,Safe
IN005576,2024-09-24,2024,9,September,Q3,P08,Ghee 500ml,Ghee,6003,250,126,6127,15,OK,FY2024-25,Tuesday,180,48.6,At Risk
IN005577,2024-09-24,2024,9,September,Q3,P09,Ghee 1L,Ghee,8265,290,230,8325,15,OK,FY2024-25,Tuesday,180,36.2,At Risk
IN005578,2024-09-24,2024,9,September,Q3,P10,Butter 100g,Butter,8839,238,243,8834,25,OK,FY2024-25,Tuesday,90,36.4,At Risk
IN005579,2024-09-24,2024,9,September,Q3,P11,Butter 500g,Butter,5855,209,126,5938,25,OK,FY2024-25,Tuesday,90,47.1,At Risk
IN005580,2024-09-24,2024,9,September,Q3,P12,Cream 200ml,Cream,8867,197,79,8985,12,OK,FY2024-25,Tuesday,10,113.7,Safe
IN005581,2024-09-25,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9361,154,216,9299,200,OK,FY2024-25,Wednesday,2,43.1,Safe
IN005582,2024-09-25,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10205,259,275,10189,500,OK,FY2024-25,Wednesday,3,37.1,Safe
IN005583,2024-09-25,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7136,261,83,7314,500,OK,FY2024-25,Wednesday,3,88.1,Safe
IN005584,2024-09-25,2024,9,September,Q3,P04,Paneer 200g,Paneer,5164,72,53,5183,30,OK,FY2024-25,Wednesday,7,97.8,Safe
IN005585,2024-09-25,2024,9,September,Q3,P05,Paneer 500g,Paneer,7266,208,45,7429,30,OK,FY2024-25,Wednesday,7,165.1,Safe
IN005586,2024-09-25,2024,9,September,Q3,P06,Curd 400g,Curd,5819,278,157,5940,80,OK,FY2024-25,Wednesday,5,37.8,Safe
IN005587,2024-09-25,2024,9,September,Q3,P07,Curd 1kg,Curd,4437,157,217,4377,80,OK,FY2024-25,Wednesday,5,20.2,Safe
IN005588,2024-09-25,2024,9,September,Q3,P08,Ghee 500ml,Ghee,6127,273,113,6287,15,OK,FY2024-25,Wednesday,180,55.6,At Risk
IN005589,2024-09-25,2024,9,September,Q3,P09,Ghee 1L,Ghee,8325,89,262,8152,15,OK,FY2024-25,Wednesday,180,31.1,At Risk
IN005590,2024-09-25,2024,9,September,Q3,P10,Butter 100g,Butter,8834,190,112,8912,25,OK,FY2024-25,Wednesday,90,79.6,At Risk
IN005591,2024-09-25,2024,9,September,Q3,P11,Butter 500g,Butter,5938,116,109,5945,25,OK,FY2024-25,Wednesday,90,54.5,At Risk
IN005592,2024-09-25,2024,9,September,Q3,P12,Cream 200ml,Cream,8985,52,185,8852,12,OK,FY2024-25,Wednesday,10,47.8,Safe
IN005593,2024-09-26,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9299,204,131,9372,200,OK,FY2024-25,Thursday,2,71.5,Safe
IN005594,2024-09-26,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10189,260,160,10289,500,OK,FY2024-25,Thursday,3,64.3,Safe
IN005595,2024-09-26,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7314,283,193,7404,500,OK,FY2024-25,Thursday,3,38.4,Safe
IN005596,2024-09-26,2024,9,September,Q3,P04,Paneer 200g,Paneer,5183,264,136,5311,30,OK,FY2024-25,Thursday,7,39.1,Safe
IN005597,2024-09-26,2024,9,September,Q3,P05,Paneer 500g,Paneer,7429,162,129,7462,30,OK,FY2024-25,Thursday,7,57.8,Safe
IN005598,2024-09-26,2024,9,September,Q3,P06,Curd 400g,Curd,5940,179,225,5894,80,OK,FY2024-25,Thursday,5,26.2,Safe
IN005599,2024-09-26,2024,9,September,Q3,P07,Curd 1kg,Curd,4377,96,270,4203,80,OK,FY2024-25,Thursday,5,15.6,Safe
IN005600,2024-09-26,2024,9,September,Q3,P08,Ghee 500ml,Ghee,6287,176,192,6271,15,OK,FY2024-25,Thursday,180,32.7,At Risk
IN005601,2024-09-26,2024,9,September,Q3,P09,Ghee 1L,Ghee,8152,88,108,8132,15,OK,FY2024-25,Thursday,180,75.3,At Risk
IN005602,2024-09-26,2024,9,September,Q3,P10,Butter 100g,Butter,8912,114,150,8876,25,OK,FY2024-25,Thursday,90,59.2,At Risk
IN005603,2024-09-26,2024,9,September,Q3,P11,Butter 500g,Butter,5945,119,57,6007,25,OK,FY2024-25,Thursday,90,105.4,Safe
IN005604,2024-09-26,2024,9,September,Q3,P12,Cream 200ml,Cream,8852,176,110,8918,12,OK,FY2024-25,Thursday,10,81.1,Safe
IN005605,2024-09-27,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9372,175,133,9414,200,OK,FY2024-25,Friday,2,70.8,Safe
IN005606,2024-09-27,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10289,242,130,10401,500,OK,FY2024-25,Friday,3,80.0,Safe
IN005607,2024-09-27,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7404,53,269,7188,500,OK,FY2024-25,Friday,3,26.7,Safe
IN005608,2024-09-27,2024,9,September,Q3,P04,Paneer 200g,Paneer,5311,73,275,5109,30,OK,FY2024-25,Friday,7,18.6,Safe
IN005609,2024-09-27,2024,9,September,Q3,P05,Paneer 500g,Paneer,7462,106,112,7456,30,OK,FY2024-25,Friday,7,66.6,Safe
IN005610,2024-09-27,2024,9,September,Q3,P06,Curd 400g,Curd,5894,211,269,5836,80,OK,FY2024-25,Friday,5,21.7,Safe
IN005611,2024-09-27,2024,9,September,Q3,P07,Curd 1kg,Curd,4203,144,257,4090,80,OK,FY2024-25,Friday,5,15.9,Safe
IN005612,2024-09-27,2024,9,September,Q3,P08,Ghee 500ml,Ghee,6271,274,205,6340,15,OK,FY2024-25,Friday,180,30.9,At Risk
IN005613,2024-09-27,2024,9,September,Q3,P09,Ghee 1L,Ghee,8132,269,253,8148,15,OK,FY2024-25,Friday,180,32.2,At Risk
IN005614,2024-09-27,2024,9,September,Q3,P10,Butter 100g,Butter,8876,289,250,8915,25,OK,FY2024-25,Friday,90,35.7,At Risk
IN005615,2024-09-27,2024,9,September,Q3,P11,Butter 500g,Butter,6007,90,263,5834,25,OK,FY2024-25,Friday,90,22.2,At Risk
IN005616,2024-09-27,2024,9,September,Q3,P12,Cream 200ml,Cream,8918,280,48,9150,12,OK,FY2024-25,Friday,10,190.6,Safe
IN005617,2024-09-28,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9414,92,238,9268,200,OK,FY2024-25,Saturday,2,38.9,Safe
IN005618,2024-09-28,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10401,144,84,10461,500,OK,FY2024-25,Saturday,3,124.5,Safe
IN005619,2024-09-28,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7188,96,44,7240,500,OK,FY2024-25,Saturday,3,164.5,Safe
IN005620,2024-09-28,2024,9,September,Q3,P04,Paneer 200g,Paneer,5109,110,270,4949,30,OK,FY2024-25,Saturday,7,18.3,Safe
IN005621,2024-09-28,2024,9,September,Q3,P05,Paneer 500g,Paneer,7456,145,200,7401,30,OK,FY2024-25,Saturday,7,37.0,Safe
IN005622,2024-09-28,2024,9,September,Q3,P06,Curd 400g,Curd,5836,138,207,5767,80,OK,FY2024-25,Saturday,5,27.9,Safe
IN005623,2024-09-28,2024,9,September,Q3,P07,Curd 1kg,Curd,4090,125,162,4053,80,OK,FY2024-25,Saturday,5,25.0,Safe
IN005624,2024-09-28,2024,9,September,Q3,P08,Ghee 500ml,Ghee,6340,206,187,6359,15,OK,FY2024-25,Saturday,180,34.0,At Risk
IN005625,2024-09-28,2024,9,September,Q3,P09,Ghee 1L,Ghee,8148,269,146,8271,15,OK,FY2024-25,Saturday,180,56.7,At Risk
IN005626,2024-09-28,2024,9,September,Q3,P10,Butter 100g,Butter,8915,124,208,8831,25,OK,FY2024-25,Saturday,90,42.5,At Risk
IN005627,2024-09-28,2024,9,September,Q3,P11,Butter 500g,Butter,5834,103,112,5825,25,OK,FY2024-25,Saturday,90,52.0,At Risk
IN005628,2024-09-28,2024,9,September,Q3,P12,Cream 200ml,Cream,9150,154,167,9137,12,OK,FY2024-25,Saturday,10,54.7,Safe
IN005629,2024-09-30,2024,9,September,Q3,P01,Milk Bulk 1L,Milk Bulk,9268,160,196,9232,200,OK,FY2024-25,Monday,2,47.1,Safe
IN005630,2024-09-30,2024,9,September,Q3,P02,Milk Packet 500ml,Milk Packet,10461,232,181,10512,500,OK,FY2024-25,Monday,3,58.1,Safe
IN005631,2024-09-30,2024,9,September,Q3,P03,Milk Packet 200ml,Milk Packet,7240,218,260,7198,500,OK,FY2024-25,Monday,3,27.7,Safe
IN005632,2024-09-30,2024,9,September,Q3,P04,Paneer 200g,Paneer,4949,201,143,5007,30,OK,FY2024-25,Monday,7,35.0,Safe
IN005633,2024-09-30,2024,9,September,Q3,P05,Paneer 500g,Paneer,7401,212,257,7356,30,OK,FY2024-25,Monday,7,28.6,Safe
IN005634,2024-09-30,2024,9,September,Q3,P06,Curd 400g,Curd,5767,247,263,5751,80,OK,FY2024-25,Monday,5,21.9,Safe
IN005635,2024-09-30,2024,9,September,Q3,P07,Curd 1kg,Curd,4053,171,117,4107,80,OK,FY2024-25,Monday,5,35.1,Safe
IN005636,2024-09-30,2024,9,September,Q3,P08,Ghee 500ml,Ghee,6359,189,121,6427,15,OK,FY2024-25,Monday,180,53.1,At Risk
IN005637,2024-09-30,2024,9,September,Q3,P09,Ghee 1L,Ghee,8271,228,232,8267,15,OK,FY2024-25,Monday,180,35.6,At Risk
IN005638,2024-09-30,2024,9,September,Q3,P10,Butter 100g,Butter,8831,269,169,8931,25,OK,FY2024-25,Monday,90,52.8,At Risk
IN005639,2024-09-30,2024,9,September,Q3,P11,Butter 500g,Butter,5825,99,182,5742,25,OK,FY2024-25,Monday,90,31.5,At Risk
IN005640,2024-09-30,2024,9,September,Q3,P12,Cream 200ml,Cream,9137,183,130,9190,12,OK,FY2024-25,Monday,10,70.7,Safe
IN005641,2024-10-01,2024,10,October,Q4,P01,Milk Bulk 1L,Milk Bulk,9232,229,203,9258,200,OK,FY2024-25,Tuesday,2,45.6,Safe
IN005642,2024-10-01,2024,10,October,Q4,P02,Milk Packet 500ml,Milk Packet,10512,212,174,10550,500,OK,FY2024-25,Tuesday,3,60.6,Safe
IN005643,2024-10-01,2024,10,October,Q4,P03,Milk Packet 200ml,Milk Packet,7198,246,147,7297,500,OK,FY2024-25,Tuesday,3,49.6,Safe
IN005644,2024-10-01,2024,10,October,Q4,P04,Paneer 200g,Paneer,5007,87,137,4957,30,OK,FY2024-25,Tuesday,7,36.2,Safe
IN005645,2024-10-01,2024,10,October,Q4,P05,Paneer 500g,Paneer,7356,247,70,7533,30,OK,FY2024-25,Tuesday,7,107.6,Safe
IN005646,2024-10-01,2024,10,October,Q4,P06,Curd 400g,Curd,5751,149,183,5717,80,OK,FY2024-25,Tuesday,5,31.2,Safe
IN005647,2024-10-01,2024,10,October,Q4,P07,Curd 1kg,Curd,4107,193,272,4028,80,OK,FY2024-25,Tuesday,5,14.8,Safe
IN005648,2024-10-01,2024,10,October,Q4,P08,Ghee 500ml,Ghee,6427,112,74,6465,15,OK,FY2024-25,Tuesday,180,87.4,At Risk
IN005649,2024-10-01,2024,10,October,Q4,P09,Ghee 1L,Ghee,8267,79,255,8091,15,OK,FY2024-25,Tuesday,180,31.7,At Risk
IN005650,2024-10-01,2024,10,October,Q4,P10,Butter 100g,Butter,8931,196,228,8899,25,OK,FY2024-25,Tuesday,90,39.0,At Risk
IN005651,2024-10-01,2024,10,October,Q4,P11,Butter 500g,Butter,5742,291,266,5767,25,OK,FY2024-25,Tuesday,90,21.7,At Risk
IN005652,2024-10-01,2024,10,October,Q4,P12,Cream 200ml,Cream,9190,182,42,9330,12,OK,FY2024-25,Tuesday,10,222.1,Safe
IN005653,2024-10-02,2024,10,October,Q4,P01,Milk Bulk 1L,Milk Bulk,9258,138,94,9302,200,OK,FY2024-25,Wednesday,2,99.0,Safe
IN005654,2024-10-02,2024,10,October,Q4,P02,Milk Packet 500ml,Milk Packet,10550,299,91,10758,500,OK,FY2024-25,Wednesday,3,118.2,Safe
IN005655,2024-10-02,2024,10,October,Q4,P03,Milk Packet 200ml,Milk Packet,7297,168,208,7257,500,OK,FY2024-25,Wednesday,3,34.9,Safe
IN005656,2024-10-02,2024,10,October,Q4,P04,Paneer 200g,Paneer,4957,100,64,4993,30,OK,FY2024-25,Wednesday,7,78.0,Safe
IN005657,2024-10-02,2024,10,October,Q4,P05,Paneer 500g,Paneer,7533,178,105,7606,30,OK,FY2024-25,Wednesday,7,72.4,Safe
IN005658,2024-10-02,2024,10,October,Q4,P06,Curd 400g,Curd,5717,226,209,5734,80,OK,FY2024-25,Wednesday,5,27.4,Safe
IN005659,2024-10-02,2024,10,October,Q4,P07,Curd 1kg,Curd,4028,246,239,4035,80,OK,FY2024-25,Wednesday,5,16.9,Safe
IN005660,2024-10-02,2024,10,October,Q4,P08,Ghee 500ml,Ghee,6465,88,224,6329,15,OK,FY2024-25,Wednesday,180,28.3,At Risk
IN005661,2024-10-02,2024,10,October,Q4,P09,Ghee 1L,Ghee,8091,148,88,8151,15,OK,FY2024-25,Wednesday,180,92.6,At Risk
IN005662,2024-10-02,2024,10,October,Q4,P10,Butter 100g,Butter,8899,97,267,8729,25,OK,FY2024-25,Wednesday,90,32.7,At Risk
IN005663,2024-10-02,2024,10,October,Q4,P11,Butter 500g,Butter,5767,168,178,5757,25,OK,FY2024-25,Wednesday,90,32.3,At Risk
IN005664,2024-10-02,2024,10,October,Q4,P12,Cream 200ml,Cream,9330,258,169,9419,12,OK,FY2024-25,Wednesday,10,55.7,Safe
IN005665,2024-10-03,2024,10,October,Q4,P01,Milk Bulk 1L,Milk Bulk,9302,190,169,9323,200,OK,FY2024-25,Thursday,2,55.2,Safe
IN005666,2024-10-03,2024,10,October,Q4,P02,Milk Packet 500ml,Milk Packet,10758,85,198,10645,500,OK,FY2024-25,Thursday,3,53.8,Safe
IN005667,2024-10-03,2024,10,October,Q4,P03,Milk Packet 200ml,Milk Packet,7257,144,43,7358,500,OK,FY2024-25,Thursday,3,171.1,Safe
IN005668,2024-10-03,2024,10,October,Q4,P04,Paneer 200g,Paneer,4993,63,218,4838,30,OK,FY2024-25,Thursday,7,22.2,Safe
IN005669,2024-10-03,2024,10,October,Q4,P05,Paneer 500g,Paneer,7606,153,155,7604,30,OK,FY2024-25,Thursday,7,49.1,Safe
IN005670,2024-10-03,2024,10,October,Q4,P06,Curd 400g,Curd,5734,197,106,5825,80,OK,FY2024-25,Thursday,5,55.0,Safe
IN005671,2024-10-03,2024,10,October,Q4,P07,Curd 1kg,Curd,4035,255,137,4153,80,OK,FY2024-25,Thursday,5,30.3,Safe
IN005672,2024-10-03,2024,10,October,Q4,P08,Ghee 500ml,Ghee,6329,50,231,6148,15,OK,FY2024-25,Thursday,180,26.6,At Risk
IN005673,2024-10-03,2024,10,October,Q4,P09,Ghee 1L,Ghee,8151,85,55,8181,15,OK,FY2024-25,Thursday,180,148.7,At Risk
IN005674,2024-10-03,2024,10,October,Q4,P10,Butter 100g,Butter,8729,264,60,8933,25,OK,FY2024-25,Thursday,90,148.9,Safe
IN005675,2024-10-03,2024,10,October,Q4,P11,Butter 500g,Butter,5757,66,93,5730,25,OK,FY2024-25,Thursday,90,61.6,At Risk
IN005676,2024-10-03,2024,10,October,Q4,P12,Cream 200ml,Cream,9419,229,197,9451,12,OK,FY2024-25,Thursday,10,48.0,Safe
IN005677,2024-10-04,2024,10,October,Q4,P01,Milk Bulk 1L,Milk Bulk,9323,143,181,9285,200,OK,FY2024-25,Friday,2,51.3,Safe
IN005678,2024-10-04,2024,10,October,Q4,P02,Milk Packet 500ml,Milk Packet,10645,165,222,10588,500,OK,FY2024-25,Friday,3,47.7,Safe
IN005679,2024-10-04,2024,10,October,Q4,P03,Milk Packet 200ml,Milk Packet,7358,53,95,7316,500,OK,FY2024-25,Friday,3,77.0,Safe
IN005680,2024-10-04,2024,10,October,Q4,P04,Paneer 200g,Paneer,4838,185,206,4817,30,OK,FY2024-25,Friday,7,23.4,Safe
IN005681,2024-10-04,2024,10,October,Q4,P05,Paneer 500g,Paneer,7604,256,86,7774,30,OK,FY2024-25,Friday,7,90.4,Safe
IN005682,2024-10-04,2024,10,October,Q4,P06,Curd 400g,Curd,5825,227,74,5978,80,OK,FY2024-25,Friday,5,80.8,Safe
IN005683,2024-10-04,2024,10,October,Q4,P07,Curd 1kg,Curd,4153,113,152,4114,80,OK,FY2024-25,Friday,5,27.1,Safe
IN005684,2024-10-04,2024,10,October,Q4,P08,Ghee 500ml,Ghee,6148,131,85,6194,15,OK,FY2024-25,Friday,180,72.9,At Risk
IN005685,2024-10-04,2024,10,October,Q4,P09,Ghee 1L,Ghee,8181,81,88,8174,15,OK,FY2024-25,Friday,180,92.9,At Risk
IN005686,2024-10-04,2024,10,October,Q4,P10,Butter 100g,Butter,8933,293,91,9135,25,OK,FY2024-25,Friday,90,100.4,Safe
IN005687,2024-10-04,2024,10,October,Q4,P11,Butter 500g,Butter,5730,199,271,5658,25,OK,FY2024-25,Friday,90,20.9,At Risk
IN005688,2024-10-04,2024,10,October,Q4,P12,Cream 200ml,Cream,9451,187,236,9402,12,OK,FY2024-25,Friday,10,39.8,Safe
IN005689,2024-10-05,2024,10,October,Q4,P01,Milk Bulk 1L,Milk Bulk,9285,73,107,9251,200,OK,FY2024-25,Saturday,2,86.5,Safe
IN005690,2024-10-05,2024,10,October,Q4,P02,Milk Packet 500ml,Milk Packet,10588,172,213,10547,500,OK,FY2024-25,Saturday,3,49.5,Safe
IN005691,2024-10-05,2024,10,October,Q4,P03,Milk Packet 200ml,Milk Packet,7316,206,86,7436,500,OK,FY2024-25,Saturday,3,86.5,Safe
IN005692,2024-10-05,2024,10,October,Q4,P04,Paneer 200g,Paneer,4817,212,231,4798,30,OK,FY2024-25,Saturday,7,20.8,Safe
IN005693,2024-10-05,2024,10,October,Q4,P05,Paneer 500g,Paneer,7774,234,209,7799,30,OK,FY2024-25,Saturday,7,37.3,Safe
IN005694,2024-10-05,2024,10,October,Q4,P06,Curd 400g,Curd,5978,263,203,6038,80,OK,FY2024-25,Saturday,5,29.7,Safe
